date,Unnamed: 0,new_id,retweets,favorites,ss_compound
2012-04-26,1894.5,445.0,119.25,21.0,-0.10648750000000001
2012-04-27,1902.5,446.0,172.0,107.875,0.12891250000000004
2012-04-30,1912.0,447.0,110.63636363636364,53.36363636363637,0.14718181818181816
2012-05-01,1921.5,448.0,137.125,76.875,-0.0695
2012-05-02,1930.5,449.0,70.2,25.7,0.11617
2012-05-03,1938.5,450.0,107.16666666666667,18.333333333333332,0.38996666666666663
2012-05-04,1947.0,451.0,139.63636363636363,48.90909090909091,0.025136363636363644
2012-05-07,1975.5,452.0,41.73913043478261,9.347826086956522,0.18246521739130442
2012-05-08,2002.0,453.0,244.14285714285714,59.857142857142854,0.5781142857142857
2012-05-09,2009.5,454.0,170.0,71.875,-0.14321250000000002
2012-05-10,2017.0,455.0,217.28571428571428,84.28571428571429,0.06484285714285716
2012-05-11,2026.0,456.0,192.63636363636363,42.0,0.04520909090909091
2012-05-14,2042.0,457.0,212.38095238095238,112.47619047619048,0.31577619047619043
2012-05-15,2058.5,458.0,242.5,84.08333333333333,0.14741666666666667
2012-05-16,2067.5,459.0,160.66666666666666,39.333333333333336,0.04508333333333333
2012-05-17,2073.5,460.0,139.66666666666666,64.83333333333333,-0.06166666666666668
2012-05-18,2083.0,461.0,230.0,173.15384615384616,-0.01896153846153846
2012-05-21,2097.5,462.0,109.5,31.3125,0.38596874999999997
2012-05-22,2113.0,463.0,170.93333333333334,90.66666666666667,0.08912
2012-05-23,2126.0,464.0,128.1818181818182,38.81818181818182,-0.05230909090909095
2012-05-24,2137.0,465.0,321.72727272727275,128.36363636363637,0.3667818181818182
2012-05-28,2143.0,466.0,271.0,165.0,-0.4019
2012-05-29,2151.5,467.0,153.5,40.5,0.08155625
2012-05-30,2170.5,468.0,281.3636363636364,263.6363636363636,0.07850909090909092
2012-05-31,2187.0,469.0,272.8181818181818,157.27272727272728,-0.08287272727272726
2012-06-01,2201.0,470.0,127.0,49.294117647058826,-0.05425882352941177
2012-06-02,2210.0,471.0,40.0,7.0,0.0
2012-06-03,2211.0,472.0,58.0,20.0,0.0
2012-06-04,2218.0,473.0,145.6153846153846,71.61538461538461,0.22871538461538454
2012-06-05,2229.0,474.0,119.22222222222223,32.333333333333336,-0.02722222222222222
2012-06-06,2238.0,475.0,331.55555555555554,187.66666666666666,0.1847
2012-06-07,2246.5,476.0,85.5,30.625,0.16465
2012-06-08,2256.5,477.0,172.91666666666666,137.16666666666666,-0.16604166666666667
2012-06-10,2265.5,478.0,49.0,16.0,0.29846666666666666
2012-06-11,2275.5,479.0,126.28571428571429,53.0,0.06017857142857142
2012-06-12,2290.5,480.0,269.25,145.875,0.071325
2012-06-13,2304.0,481.0,183.8181818181818,51.90909090909091,0.14743636363636364
2012-06-14,2313.5,482.0,273.0,274.5,0.242925
2012-06-15,2322.0,483.0,166.77777777777777,50.666666666666664,0.44457777777777774
2012-06-18,2333.0,484.0,138.84615384615384,68.07692307692308,0.44146153846153846
2012-06-19,2341.5,485.0,107.75,18.75,-0.0017250000000000182
2012-06-20,2348.5,486.0,425.4,196.6,0.12171999999999998
2012-06-21,2359.0,487.0,241.63636363636363,55.09090909090909,-0.10378181818181821
2012-06-22,2369.0,488.0,119.77777777777777,24.22222222222222,0.19816666666666669
2012-06-25,2378.0,489.0,224.33333333333334,58.333333333333336,0.1196777777777778
2012-06-26,2387.5,490.0,187.5,42.6,-0.10032999999999999
2012-06-27,2395.5,491.0,547.3333333333334,342.0,0.1793833333333333
2012-06-28,2403.5,492.0,389.9,99.6,-0.05602
2012-06-29,2414.0,493.0,163.36363636363637,44.09090909090909,0.5705727272727272
2012-07-02,2424.0,494.0,160.11111111111111,47.77777777777778,0.014366666666666675
2012-07-03,2439.0,495.0,177.04761904761904,78.66666666666667,0.18457619047619048
2012-07-05,2457.0,496.0,530.1333333333333,393.4,0.18158
2012-07-06,2465.5,497.0,227.5,41.5,0.043450000000000044
2012-07-07,2469.0,498.0,556.8,597.2,0.50082
2012-07-09,2472.5,499.0,62.0,40.5,0.65715
2012-07-10,2479.5,500.0,889.0833333333334,505.5,0.10695833333333331
2012-07-11,2492.0,501.0,262.6923076923077,193.69230769230768,0.23963846153846152
2012-07-12,2501.5,502.0,313.8333333333333,134.5,-0.12925
2012-07-13,2517.0,503.0,256.16,149.24,0.055384
2012-07-16,2535.5,504.0,100.0,42.25,0.04930833333333332
2012-07-17,2551.5,505.0,669.1,919.0,0.133875
2012-07-18,2571.5,506.0,607.45,335.5,0.13712999999999997
2012-07-19,2589.0,507.0,284.6666666666667,93.0,0.10458666666666667
2012-07-20,2602.5,508.0,365.0833333333333,135.91666666666666,-0.28403333333333336
2012-07-23,2616.5,509.0,195.1875,47.5,0.007062499999999999
2012-07-24,2629.0,510.0,137.55555555555554,34.888888888888886,0.09972222222222221
2012-07-25,2642.0,511.0,213.2941176470588,52.529411764705884,0.017629411764705893
2012-07-26,2651.5,512.0,521.5,199.0,-0.33765
2012-07-27,2659.0,513.0,605.0769230769231,400.7692307692308,0.3731692307692308
2012-07-30,2671.5,514.0,430.0,224.66666666666666,0.12794999999999998
2012-07-31,2684.5,515.0,240.0,124.07142857142857,-0.007549999999999997
2012-08-01,2698.0,516.0,363.3076923076923,271.0,0.2479384615384615
2012-08-02,2710.0,517.0,156.27272727272728,36.09090909090909,0.12807272727272725
2012-08-06,2724.0,518.0,1653.0588235294117,1353.4117647058824,-0.04670000000000001
2012-08-07,2742.5,519.0,230.3,76.8,-0.028989999999999995
2012-08-08,2760.0,520.0,130.8,36.4,-0.21994
2012-08-09,2777.5,521.0,235.25,84.9,0.11612000000000003
2012-08-10,2796.0,522.0,148.11764705882354,41.1764705882353,0.08421764705882351
2012-08-13,2813.5,523.0,144.66666666666666,38.166666666666664,0.33154999999999996
2012-08-14,2828.5,524.0,177.58333333333334,37.166666666666664,0.2873833333333334
2012-08-15,2842.5,525.0,145.0,73.125,0.020306249999999998
2012-08-16,2861.5,526.0,633.1818181818181,544.0909090909091,0.04274545454545453
2012-08-17,2882.0,527.0,347.2631578947368,231.68421052631578,0.2779947368421053
2012-08-20,2899.5,528.0,63.1875,18.9375,0.06041875000000001
2012-08-21,2918.0,529.0,261.5238095238095,146.61904761904762,0.08813809523809525
2012-08-22,2936.0,530.0,359.6,151.26666666666668,0.21539333333333335
2012-08-23,2953.0,531.0,231.68421052631578,76.3157894736842,0.1718684210526316
2012-08-24,2972.0,532.0,350.1578947368421,179.89473684210526,0.05573157894736842
2012-08-27,2992.5,533.0,221.1818181818182,94.95454545454545,0.24061818181818184
2012-08-28,3015.0,534.0,548.4347826086956,436.95652173913044,0.013278260869565222
2012-08-29,3033.0,535.0,237.76923076923077,77.3076923076923,0.10114615384615387
2012-08-30,3047.5,536.0,266.875,114.375,-0.10747500000000001
2012-08-31,3061.0,537.0,276.45454545454544,84.63636363636364,0.19241818181818185
2012-09-01,3068.5,538.0,208.75,57.0,0.5371
2012-09-02,3071.5,539.0,150.0,56.0,-0.15924999999999997
2012-09-03,3073.5,540.0,213.5,34.5,0.4643
2012-09-04,3087.5,541.0,261.0769230769231,104.26923076923077,0.14679230769230778
2012-09-05,3111.0,542.0,1647.142857142857,1534.047619047619,0.04206666666666666
2012-09-06,3128.5,543.0,374.85714285714283,96.14285714285714,0.14778571428571427
2012-09-07,3142.5,544.0,451.2857142857143,127.5,-0.20415
2012-09-10,3156.0,545.0,225.69230769230768,211.15384615384616,0.23026923076923073
2012-09-11,3172.5,546.0,412.05,214.85,0.06783
2012-09-12,3193.5,547.0,460.1818181818182,159.6818181818182,-0.2094
2012-09-13,3217.5,548.0,462.9230769230769,137.15384615384616,-0.0456153846153846
2012-09-14,3240.0,549.0,202.73684210526315,103.89473684210526,-0.002594736842105264
2012-09-17,3268.0,550.0,428.1621621621622,218.8918918918919,0.11491891891891891
2012-09-18,3297.0,551.0,227.0952380952381,61.38095238095238,-0.014871428571428575
2012-09-19,3317.5,552.0,224.9,60.65,0.08416499999999999
2012-09-20,3335.0,553.0,105.06666666666666,36.8,0.32880666666666664
2012-09-21,3348.5,554.0,698.4166666666666,598.75,0.12498333333333335
2012-09-24,3366.0,555.0,279.8695652173913,160.34782608695653,0.1837565217391304
2012-09-25,3392.0,556.0,149.44827586206895,48.41379310344828,0.02152068965517242
2012-09-26,3419.0,557.0,428.92,266.04,0.23317600000000002
2012-09-27,3446.5,558.0,175.76666666666668,102.23333333333333,0.1782
2012-09-28,3471.5,559.0,194.15,61.65,0.39743499999999987
2012-10-01,3495.0,560.0,170.92592592592592,67.5925925925926,0.22890370370370372
2012-10-02,3520.0,561.0,426.4347826086956,148.82608695652175,0.10664347826086956
2012-10-03,3546.0,562.0,300.0,224.3793103448276,0.1694103448275862
2012-10-04,3570.5,563.0,461.75,175.45,0.36605999999999994
2012-10-05,3584.5,564.0,115.0,39.25,0.49670000000000003
2012-10-08,3599.0,565.0,1973.7142857142858,2472.190476190476,0.10511904761904763
2012-10-09,3620.0,566.0,1701.904761904762,1091.6190476190477,0.055000000000000014
2012-10-10,3643.0,567.0,489.72,282.6,0.19753199999999999
2012-10-11,3668.0,568.0,952.4,799.76,-0.03152400000000001
2012-10-12,3695.0,569.0,248.86206896551724,92.03448275862068,0.28583793103448274
2012-10-13,3714.0,570.0,531.0,429.22222222222223,0.24121111111111113
2012-10-14,3723.0,571.0,11967.555555555555,13851.0,0.04904444444444444
2012-10-15,3746.0,572.0,441.4864864864865,332.1621621621622,0.24855405405405412
2012-10-16,3783.5,573.0,1361.1052631578948,1748.7631578947369,0.1333763157894737
2012-10-17,3836.5,574.0,1667.4264705882354,1503.5441176470588,0.03145882352941176
2012-10-18,3890.0,575.0,525.8974358974359,437.87179487179486,0.1466179487179487
2012-10-19,3934.0,576.0,539.3061224489796,381.734693877551,0.09742448979591838
2012-10-21,3961.0,577.0,459.8,243.2,-0.08076000000000001
2012-10-22,3992.0,578.0,1524.0701754385964,1588.2456140350878,0.11392105263157896
2012-10-23,4037.0,579.0,1178.2424242424242,588.6363636363636,-0.032724242424242406
2012-10-24,4062.0,580.0,972.9411764705883,305.70588235294116,0.24934117647058826
2012-10-25,4085.5,581.0,321.7,137.56666666666666,0.30168999999999996
2012-10-26,4126.0,582.0,226.92156862745097,157.84313725490196,0.18653921568627452
2012-10-27,4154.5,583.0,412.8333333333333,293.1666666666667,-0.03951666666666668
2012-10-28,4164.5,584.0,759.9285714285714,794.1428571428571,-0.26389285714285715
2012-10-29,4176.5,585.0,769.9,436.6,0.026750000000000006
2012-10-30,4197.5,586.0,1226.5,972.03125,0.22914375
2012-10-31,4230.5,587.0,396.9117647058824,190.41176470588235,0.2315352941176471
2012-11-01,4254.0,588.0,496.84615384615387,171.23076923076923,-0.07298461538461537
2012-11-02,4280.5,589.0,405.5,177.4,0.015769999999999996
2012-11-03,4302.5,590.0,341.75,80.75,0.08109999999999999
2012-11-04,4311.0,591.0,653.9230769230769,298.0,-0.16583076923076925
2012-11-05,4338.5,592.0,365.73809523809524,129.95238095238096,0.16247857142857147
2012-11-06,4380.0,593.0,3519.4634146341464,2202.3414634146343,0.0858219512195122
2012-11-07,4419.0,594.0,9026.378378378378,6051.648648648648,0.06412432432432431
2012-11-08,4447.5,595.0,833.65,310.7,0.19867
2012-11-09,4467.5,596.0,351.9,212.7,0.12513
2012-11-10,4482.5,597.0,1372.6,1628.5,0.34951
2012-11-11,4488.5,598.0,1314.0,1210.5,0.1598
2012-11-12,4501.5,599.0,223.33333333333334,91.91666666666667,0.21396666666666672
2012-11-13,4522.5,600.0,826.6666666666666,627.8333333333334,0.1479222222222222
2012-11-14,4540.0,601.0,406.6470588235294,273.52941176470586,0.37186470588235304
2012-11-15,4566.5,602.0,225.77777777777777,169.38888888888889,0.3604833333333334
2012-11-16,4589.0,603.0,193.77777777777777,72.88888888888889,0.2622333333333333
2012-11-19,4613.5,604.0,657.15,701.225,0.2153325000000001
2012-11-20,4650.5,605.0,237.85294117647058,164.64705882352942,0.2461558823529412
2012-11-21,4675.5,606.0,695.0,736.6875,0.33711874999999997
2012-11-25,4685.5,607.0,4387.25,4232.75,-0.260175
2012-11-26,4697.0,608.0,253.21052631578948,121.6842105263158,0.07346842105263156
2012-11-27,4716.5,609.0,336.3,231.8,0.16729999999999998
2012-11-28,4743.0,610.0,211.63636363636363,114.87878787878788,0.4082848484848485
2012-11-29,4772.5,611.0,324.61538461538464,332.6923076923077,0.29455384615384617
2012-11-30,4796.5,612.0,65.13636363636364,41.72727272727273,0.4848272727272727
2012-12-03,4824.5,613.0,107.94117647058823,56.088235294117645,0.32723235294117653
2012-12-04,4856.0,614.0,90.82758620689656,42.06896551724138,0.32476551724137925
2012-12-05,4887.5,615.0,131.58823529411765,152.44117647058823,0.197464705882353
2012-12-06,4933.5,616.0,147.58620689655172,94.01724137931035,0.2834379310344828
2012-12-07,4976.0,617.0,198.0,94.11111111111111,0.1627333333333333
2012-12-10,5008.0,618.0,525.081081081081,574.2702702702703,0.18061081081081082
2012-12-11,5040.0,619.0,239.40740740740742,122.74074074074075,0.13644444444444448
2012-12-12,5064.5,620.0,430.1363636363636,214.36363636363637,0.2099318181818182
2012-12-13,5078.5,621.0,24.833333333333332,8.333333333333334,0.47656666666666675
2012-12-14,5082.0,622.0,170.0,57.0,-0.6808
2012-12-15,5083.5,623.0,688.5,257.0,-0.013249999999999984
2012-12-17,5086.5,624.0,1276.0,995.0,-0.051549999999999985
2012-12-18,5097.5,625.0,780.1666666666666,745.2222222222222,0.21008333333333332
2012-12-19,5117.0,626.0,163.0,110.0952380952381,0.12805238095238095
2012-12-20,5146.0,627.0,98.24324324324324,61.5945945945946,0.23890270270270272
2012-12-21,5176.0,628.0,118.43478260869566,82.17391304347827,0.3588826086956522
2012-12-23,5196.5,629.0,4.0,4.833333333333333,0.4406111111111111
2012-12-24,5206.0,630.0,556.0,584.0,0.7955
2012-12-26,5210.0,631.0,116.0,58.57142857142857,0.2789428571428571
2012-12-27,5218.5,632.0,145.4,72.2,0.15763999999999997
2012-12-28,5241.5,633.0,174.44444444444446,75.02777777777777,0.4094722222222223
2013-01-01,5263.0,634.0,347.14285714285717,175.42857142857142,0.05862857142857141
2013-01-02,5277.0,635.0,237.85714285714286,146.0952380952381,0.19409999999999997
2013-01-03,5315.0,636.0,487.8727272727273,583.7454545454545,0.1919709090909091
2013-01-04,5354.5,637.0,204.95833333333334,108.58333333333333,0.38149583333333337
2013-01-07,5386.5,638.0,88.025,40.0,0.3232975
2013-01-08,5430.0,639.0,136.4255319148936,110.70212765957447,0.3584191489361702
2013-01-09,5477.0,640.0,196.25531914893617,238.3404255319149,0.22270638297872344
2013-01-10,5530.5,641.0,92.7,61.6,0.3440350000000001
2013-01-11,5578.5,642.0,212.16666666666666,169.05555555555554,0.25158055555555564
2013-01-14,5629.0,643.0,211.98461538461538,150.6,0.17273230769230774
2013-01-15,5680.5,644.0,250.60526315789474,173.1315789473684,0.19746052631578948
2013-01-16,5707.5,645.0,58.375,41.9375,0.007137500000000005
2013-01-17,5724.0,646.0,430.2352941176471,295.1764705882353,0.07086470588235294
2013-01-18,5751.0,647.0,130.32432432432432,74.0,0.167372972972973
2013-01-21,5778.0,648.0,235.76470588235293,107.17647058823529,0.3211882352941176
2013-01-22,5816.0,649.0,93.71186440677967,77.30508474576271,0.27633050847457635
2013-01-23,5865.5,650.0,445.6,271.2,0.25494249999999996
2013-01-24,5909.5,651.0,53.458333333333336,25.645833333333332,0.2110729166666667
2013-01-25,5948.0,652.0,283.1034482758621,218.41379310344828,0.17269655172413792
2013-01-28,5967.5,653.0,279.3,114.0,0.08971
2013-01-29,5987.0,654.0,94.86206896551724,41.758620689655174,0.2769586206896552
2013-01-30,6019.0,655.0,192.57142857142858,179.94285714285715,0.2481057142857143
2013-01-31,6056.5,656.0,964.6,732.075,0.20986000000000002
2013-02-01,6088.0,657.0,183.56521739130434,121.04347826086956,0.1751913043478261
2013-02-04,6115.0,658.0,224.83870967741936,100.25806451612904,0.30169032258064526
2013-02-05,6157.5,659.0,139.53703703703704,134.9814814814815,0.3375185185185185
2013-02-06,6215.0,660.0,194.0655737704918,180.63934426229508,0.33284098360655745
2013-02-07,6276.0,661.0,243.81967213114754,177.59016393442624,0.27383278688524587
2013-02-08,6319.0,662.0,69.08,30.4,0.31358800000000003
2013-02-10,6333.5,663.0,173.75,157.5,0.33799999999999997
2013-02-11,6341.5,664.0,167.75,161.25,0.4181083333333333
2013-02-12,6372.5,665.0,257.48,166.48,0.25115600000000005
2013-02-13,6430.0,666.0,179.13846153846154,158.36923076923077,0.3423753846153847
2013-02-14,6492.5,667.0,149.98333333333332,146.93333333333334,0.26603166666666667
2013-02-15,6542.5,668.0,377.725,433.4,0.18724000000000002
2013-02-17,6564.0,669.0,45.666666666666664,21.333333333333332,0.5019
2013-02-19,6589.5,670.0,191.625,132.5625,0.3557187499999999
2013-02-20,6639.0,671.0,93.41176470588235,55.666666666666664,0.3066196078431373
2013-02-21,6686.5,672.0,176.97727272727272,137.6818181818182,0.318768181818182
2013-02-22,6719.0,673.0,110.9047619047619,58.714285714285715,0.19464285714285717
2013-02-23,6734.0,674.0,67.11111111111111,25.0,0.4242444444444444
2013-02-24,6743.0,675.0,174.22222222222223,168.22222222222223,0.3367444444444445
2013-02-25,6778.5,676.0,651.1451612903226,805.5322580645161,0.20717258064516136
2013-02-26,6834.5,677.0,72.44,38.24,0.27184400000000003
2013-02-27,6909.5,678.0,69.78,62.83,0.3616400000000001
2013-02-28,6978.5,679.0,103.07894736842105,45.31578947368421,0.2790815789473685
2013-03-01,7014.5,680.0,304.5,288.2352941176471,0.25864705882352945
2013-03-02,7040.5,681.0,158.11111111111111,184.94444444444446,0.33748333333333336
2013-03-03,7068.0,682.0,24.864864864864863,19.72972972972973,0.47131081081081067
2013-03-04,7105.5,683.0,134.3684210526316,111.84210526315789,0.19715526315789478
2013-03-05,7134.0,684.0,135.47368421052633,74.26315789473684,0.47176315789473683
2013-03-06,7153.5,685.0,3088.1,3616.6,0.44632499999999997
2013-03-07,7175.0,686.0,35.34782608695652,23.0,0.38846086956521747
2013-03-08,7198.0,687.0,108.6086956521739,53.73913043478261,0.35476956521739134
2013-03-09,7210.0,688.0,314.0,132.0,0.0
2013-03-10,7211.5,689.0,66.0,81.0,0.0
2013-03-11,7231.0,690.0,213.2972972972973,242.40540540540542,0.18833783783783783
2013-03-12,7261.5,691.0,157.70833333333334,60.791666666666664,0.3239041666666667
2013-03-13,7285.0,692.0,114.56521739130434,73.78260869565217,0.3248217391304348
2013-03-14,7310.5,693.0,106.92857142857143,76.10714285714286,0.09615357142857142
2013-03-15,7334.5,694.0,43.1,29.8,0.025555000000000005
2013-03-16,7349.0,695.0,105.44444444444444,72.77777777777777,0.5456111111111112
2013-03-17,7366.0,696.0,17.12,10.56,0.593644
2013-03-18,7405.5,697.0,64.01851851851852,66.11111111111111,0.1531833333333333
2013-03-19,7474.5,698.0,243.28571428571428,264.1190476190476,0.22218809523809518
2013-03-20,7539.0,699.0,82.53333333333333,54.84444444444444,0.3084733333333334
2013-03-21,7571.0,700.0,635.8421052631579,517.421052631579,0.1679578947368421
2013-03-22,7590.5,701.0,183.5,154.05,0.18715500000000002
2013-03-23,7606.5,702.0,50.416666666666664,41.25,0.45660833333333334
2013-03-24,7619.5,703.0,18.142857142857142,12.857142857142858,0.66625
2013-03-25,7648.5,704.0,85.63636363636364,37.25,0.18951590909090907
2013-03-26,7683.5,705.0,211.0,133.96153846153845,0.03410000000000001
2013-03-27,7712.5,706.0,56.09375,38.46875,0.42483125
2013-03-28,7770.5,707.0,34.5,25.547619047619047,0.4838226190476191
2013-03-29,7818.0,708.0,256.09090909090907,113.27272727272727,0.45263636363636356
2013-03-30,7833.0,709.0,121.15789473684211,78.94736842105263,0.20249473684210523
2013-03-31,7844.5,710.0,274.0,345.5,0.437375
2013-04-01,7878.0,711.0,97.0,97.52380952380952,0.30086507936507945
2013-04-02,7918.5,712.0,248.44444444444446,131.38888888888889,0.2135111111111111
2013-04-03,7937.0,713.0,364.0,337.89473684210526,0.07494736842105265
2013-04-04,7950.0,714.0,240.42857142857142,126.14285714285714,0.5068857142857143
2013-04-05,7971.0,715.0,107.08571428571429,77.8,0.2574285714285714
2013-04-06,7990.5,716.0,19.0,11.25,0.539325
2013-04-07,8008.0,717.0,101.80645161290323,71.0,0.29093548387096774
2013-04-08,8034.0,718.0,125.85714285714286,68.80952380952381,0.3332333333333334
2013-04-09,8048.5,719.0,156.5,118.25,0.1499125
2013-04-10,8080.0,720.0,292.07272727272726,213.61818181818182,0.3670054545454545
2013-04-11,8125.5,721.0,94.66666666666667,59.52777777777778,0.3849583333333333
2013-04-12,8161.5,722.0,160.33333333333334,117.13888888888889,0.036305555555555556
2013-04-13,8189.0,723.0,103.3157894736842,81.57894736842105,0.4417631578947368
2013-04-14,8208.5,724.0,46.3,36.7,0.48347999999999997
2013-04-15,8242.5,725.0,28.8125,23.416666666666668,0.40298125000000007
2013-04-16,8283.0,726.0,143.72727272727272,88.6969696969697,0.09807878787878788
2013-04-17,8313.5,727.0,181.03571428571428,122.64285714285714,0.21357500000000007
2013-04-18,8347.5,728.0,157.325,127.875,0.2700375
2013-04-19,8371.0,729.0,191.42857142857142,82.0,0.15630000000000002
2013-04-20,8394.0,730.0,408.38461538461536,407.05128205128204,0.13105128205128208
2013-04-21,8425.0,731.0,2843.913043478261,4561.95652173913,-0.033978260869565215
2013-04-22,8463.0,732.0,138.75471698113208,84.58490566037736,0.17222264150943398
2013-04-23,8497.0,733.0,427.1333333333333,477.06666666666666,-0.08493999999999997
2013-04-24,8540.0,734.0,239.04225352112675,253.38028169014083,-0.01914647887323944
2013-04-25,8598.5,735.0,111.73913043478261,137.3695652173913,-0.01545869565217391
2013-04-26,8633.0,736.0,164.1304347826087,87.69565217391305,0.17460434782608697
2013-04-27,8662.0,737.0,331.7142857142857,236.71428571428572,0.5175771428571428
2013-04-28,8680.5,738.0,62.5,42.0,0.9026000000000001
2013-04-29,8706.0,739.0,52.734693877551024,58.795918367346935,0.29739795918367345
2013-04-30,8746.5,740.0,50.0,32.75,0.047090625
2013-05-01,8781.5,741.0,92.8157894736842,84.55263157894737,0.39299999999999996
2013-05-02,8820.0,742.0,177.6153846153846,135.66666666666666,0.009633333333333318
2013-05-03,8850.0,743.0,2376.3809523809523,2430.5714285714284,0.1753
2013-05-05,8861.0,744.0,20.0,11.0,0.0
2013-05-06,8867.0,745.0,172.45454545454547,115.36363636363636,0.36256363636363637
2013-05-07,8879.0,746.0,144.30769230769232,70.61538461538461,-0.2726153846153846
2013-05-08,8908.0,747.0,536.6666666666666,400.4222222222222,0.25405777777777777
2013-05-09,8942.0,748.0,5771.478260869565,7026.260869565217,0.00039565217391304334
2013-05-10,8957.5,749.0,145.0,107.75,0.36635
2013-05-11,8977.0,750.0,154.8709677419355,188.83870967741936,0.07263225806451612
2013-05-12,9001.0,751.0,21.705882352941178,14.823529411764707,0.4185470588235294
2013-05-13,9018.0,752.0,181.7058823529412,158.11764705882354,0.4147588235294119
2013-05-14,9030.5,753.0,519.75,436.875,0.22265
2013-05-16,9053.0,754.0,117.75675675675676,86.10810810810811,0.2311837837837838
2013-05-17,9089.5,755.0,120.83333333333333,105.88888888888889,0.07424166666666669
2013-05-18,9108.0,756.0,258.0,204.0,0.0
2013-05-19,9124.5,757.0,102.6875,89.6875,0.17970000000000003
2013-05-20,9158.5,758.0,28.555555555555557,22.694444444444443,0.6991305555555555
2013-05-21,9184.0,759.0,87.93333333333334,69.2,0.30786666666666673
2013-05-22,9199.0,760.0,179.8,245.33333333333334,-0.018906666666666648
2013-05-23,9226.5,761.0,55.2,44.8,0.19150750000000002
2013-05-24,9276.5,762.0,84.76666666666667,71.83333333333333,0.1077783333333334
2013-05-25,9336.0,763.0,39.389830508474574,45.32203389830509,0.09888474576271185
2013-05-26,9384.5,764.0,695.3157894736842,727.7368421052631,0.08461052631578947
2013-05-27,9405.5,765.0,337.0,243.25,0.47559999999999997
2013-05-28,9431.5,766.0,159.8125,128.25,0.11068958333333338
2013-05-29,9474.5,767.0,78.26315789473684,51.1578947368421,0.37957105263157903
2013-05-30,9514.0,768.0,123.26829268292683,78.14634146341463,0.3719951219512195
